,Beta,Gamma,t,min(S),max(I)
194,0.45,0.25,39.23184621024999,0,11879
195,0.45,0.3,31.724223023353012,0,11916
196,0.45,0.35,37.29774851602328,0,11386
197,0.45,0.4,24.34059208439674,0,10688
198,0.45,0.45,20.103726922975646,0,10857
199,0.45,0.5,26.08976508499207,0,10876
200,0.45,0.55,16.898508110302668,0,11373
201,0.45,0.6,15.104818139106186,0,10443
202,0.45,0.65,17.400164721112315,0,10571
203,0.45,0.7,15.828662410404224,0,10489
204,0.45,0.75,12.366095527501875,0,10335
205,0.45,0.8,11.083877661046095,0,10614
206,0.45,0.85,12.672585642714536,0,10250
207,0.45,0.9,11.902290597158729,0,10346
208,0.45,0.95,10.342624828886688,0,10459
209,0.45,1.0,10.259611100175524,0,10144
210,0.5,0.01,965.5613580738063,0,12826
211,0.5,0.05,166.25074987662927,0,12653
212,0.5,0.1,107.0644331184119,0,12484
213,0.5,0.15,61.69293321471324,0,12173
214,0.5,0.2,48.61597339325414,0,12395
215,0.5,0.25,39.78514065525754,0,11787
216,0.5,0.3,37.892458521622025,0,11830
217,0.5,0.35,26.771491341909734,0,11528
218,0.5,0.4,26.52100803473466,0,11357
219,0.5,0.45,23.270488279965143,0,11231
220,0.5,0.5,16.933539482809433,0,11454
221,0.5,0.55,15.222745438675975,0,11238
222,0.5,0.6,18.597798422668355,0,11008
223,0.5,0.65,15.426872624345956,0,11200
224,0.5,0.7,16.35960505556108,0,10717
225,0.5,0.75,11.154199902119048,0,10271
226,0.5,0.8,16.180033756394526,4,9299
227,0.5,0.85,12.311155746743387,0,10573
228,0.5,0.9,10.32093621325201,0,10517
229,0.5,0.95,0.027154978873788743,12914,1
230,0.5,1.0,9.06593380395224,0,10060
231,0.55,0.01,809.7568278733336,0,12818
232,0.55,0.05,202.67190214164643,0,12615
233,0.55,0.1,91.5179765703728,0,12561
234,0.55,0.15,61.68683879447555,0,12417
235,0.55,0.2,52.70875619993672,0,12137
236,0.55,0.25,33.55106985217529,0,11986
237,0.55,0.3,43.61029472472446,0,12130
238,0.55,0.35,34.35089374116655,0,11852
239,0.55,0.4,23.107404037123644,0,11726
240,0.55,0.45,21.78118889422684,0,10982
241,0.55,0.5,16.853620710118314,0,11326
242,0.55,0.55,19.04678362348732,0,11130
243,0.55,0.6,17.67724253317996,0,11544
244,0.55,0.65,16.719748287581037,0,11189
245,0.55,0.7,18.652899740019254,0,10849
246,0.55,0.75,13.071941145242748,1,10352
247,0.55,0.8,11.074342149265279,0,11105
248,0.55,0.85,14.3974502057805,0,11043
249,0.55,0.9,10.319563583371249,1,9391
250,0.55,0.95,11.497022341062255,1,9683
251,0.55,1.0,9.455815049680313,0,10200
252,0.6,0.01,1021.3184244820366,0,12773
253,0.6,0.05,178.9000155344931,0,12441
254,0.6,0.1,89.1935892626162,0,12540
255,0.6,0.15,67.2537522527452,0,12457
256,0.6,0.2,51.1557656625667,0,12321
257,0.6,0.25,41.534542056537795,0,11991
258,0.6,0.3,34.875298512449,0,12233
259,0.6,0.35,27.733945025327593,0,11839
260,0.6,0.4,21.770469544881763,0,12064
261,0.6,0.45,22.525793664146885,0,11465
262,0.6,0.5,20.112966711372884,0,11422
263,0.6,0.55,26.907478606394548,0,11499
264,0.6,0.6,15.933887543345296,0,11219
265,0.6,0.65,15.234134834760438,0,10947
266,0.6,0.7,11.287887156415644,0,11368
267,0.6,0.75,12.540390186793699,0,11464
268,0.6,0.8,12.839625235936518,0,11318
269,0.6,0.85,11.100257259872118,0,11312
270,0.6,0.9,12.274982108223686,0,11177
271,0.6,0.95,9.68189696090799,0,10915
272,0.6,1.0,10.920204005501834,0,10442
273,0.65,0.01,891.2983342481764,0,12789
274,0.65,0.05,190.50890217377537,0,12660
275,0.65,0.1,103.07915492362957,0,12560
276,0.65,0.15,65.67483129697598,0,12412
277,0.65,0.2,49.4493500240301,0,12450
278,0.65,0.25,39.3513895102916,0,12230
279,0.65,0.3,45.218752346802425,0,12295
280,0.65,0.35,22.349850036231622,0,11869
281,0.65,0.4,24.46125858899692,0,11885
282,0.65,0.45,28.74644856996789,0,11930
283,0.65,0.5,16.423775329130198,0,11946
284,0.65,0.55,17.6011295717993,0,11665
285,0.65,0.6,15.71767327688739,0,11611
286,0.65,0.65,16.993886346785732,0,11894
287,0.65,0.7,15.39073810098604,0,11491
288,0.65,0.75,16.853722844208047,0,11566
289,0.65,0.8,11.484540281621275,0,11348
290,0.65,0.85,15.456632472480614,0,11448
291,0.65,0.9,11.012811948218241,0,11047
292,0.65,0.95,12.326627893803208,0,11677
293,0.65,1.0,10.362974701976123,0,11151
294,0.7,0.01,1124.0193997622507,0,12901
295,0.7,0.05,189.98943472818948,0,12590
296,0.7,0.1,102.64563107714821,0,12525
297,0.7,0.15,80.5252128682382,0,12507
298,0.7,0.2,43.258612411458685,0,12426
299,0.7,0.25,38.48172100590364,0,11956
300,0.7,0.3,28.598689029092146,0,12214
301,0.7,0.35,0.00106164569707447,12952,1
302,0.7,0.4,25.029995743045227,0,12218
303,0.7,0.45,26.176281245395266,0,11955
304,0.7,0.5,17.698415796584147,0,12272
305,0.7,0.55,19.2880215618178,0,11437
306,0.7,0.6,17.467718907176607,0,11373
307,0.7,0.65,15.62351406323666,0,11646
308,0.7,0.7,14.069565161396413,0,11685
309,0.7,0.75,14.10075510325415,0,11740
310,0.7,0.8,11.017343252968981,0,11959
311,0.7,0.85,11.717348645493615,0,10782
312,0.7,0.9,11.474374332029061,0,11538
313,0.7,0.95,12.72989355944493,0,11423
314,0.7,1.0,9.092378623909946,0,11279
315,0.75,0.01,916.7138014272915,0,12760
316,0.75,0.05,202.84907249612945,0,12630
317,0.75,0.1,85.94870475320411,0,12670
318,0.75,0.15,62.55111585054205,0,12621
319,0.75,0.2,49.693701474062955,0,12514
320,0.75,0.25,42.307413976531365,0,12550
321,0.75,0.3,28.331092549911514,0,12414
322,0.75,0.35,26.42139082768004,0,12249
323,0.75,0.4,26.336000965141274,0,12212
324,0.75,0.45,20.593425724952578,0,11248
325,0.75,0.5,17.65018165941075,0,11889
326,0.75,0.55,18.31279373056574,0,12267
327,0.75,0.6,16.175348846127072,0,11915
328,0.75,0.65,18.01094406456213,0,12177
329,0.75,0.7,15.403264620336733,0,11990
330,0.75,0.75,17.65603826921733,0,11864
331,0.75,0.8,15.085832225118006,0,12034
332,0.75,0.85,10.560902865163516,0,11943
333,0.75,0.9,10.990406526961038,0,11694
334,0.75,0.95,11.401434767252333,0,11482
335,0.75,1.0,10.947610873941343,0,11647
336,0.8,0.01,818.1401184786562,0,12944
337,0.8,0.05,223.99374341570652,0,12657
338,0.8,0.1,104.45345765837853,0,12783
339,0.8,0.15,59.317878937036845,0,12702
340,0.8,0.2,49.14462661296626,0,12564
341,0.8,0.25,40.337570962886936,0,12527
342,0.8,0.3,31.159566764266447,0,12415
343,0.8,0.35,34.14558218997433,0,12084
344,0.8,0.4,28.302716592718202,0,12326
345,0.8,0.45,26.56050318453051,0,12179
346,0.8,0.5,20.14346115074592,0,12031
347,0.8,0.55,18.869909447163888,0,12306
348,0.8,0.6,19.043212242073906,0,12175
349,0.8,0.65,14.877785094151573,0,11707
350,0.8,0.7,12.751026101489586,0,12251
351,0.8,0.75,17.474078484048214,0,11778
352,0.8,0.8,12.565123049535902,0,11469
353,0.8,0.85,11.674365600917687,0,11615
354,0.8,0.9,10.558198163295618,0,11878
355,0.8,0.95,11.408380931501949,0,11965
356,0.8,1.0,8.142163375136048,0,11554
357,0.85,0.01,880.3998864876453,0,12937
358,0.85,0.05,209.819607920455,0,12717
359,0.85,0.1,116.08821518205582,0,12721
360,0.85,0.15,60.820746687641474,0,12749
361,0.85,0.2,46.61776993298962,0,12618
362,0.85,0.25,38.308414661223956,0,12585
363,0.85,0.3,33.73487287036984,0,12399
364,0.85,0.35,23.5909945930928,0,12396
365,0.85,0.4,27.304319463467777,0,11583
366,0.85,0.45,21.326688188186065,0,12182
367,0.85,0.5,17.172767990797038,0,12293
368,0.85,0.55,14.852419950936225,0,12408
369,0.85,0.6,18.095978852191692,0,11838
370,0.85,0.65,12.652759325587573,0,12183
371,0.85,0.7,13.983631462064967,0,12168
372,0.85,0.75,13.940966549081073,0,12051
373,0.85,0.8,13.294967757376833,0,12129
374,0.85,0.85,12.313350792399804,0,12036
375,0.85,0.9,11.300632191740698,0,12224
376,0.85,0.95,11.537753892132855,0,12030
377,0.85,1.0,9.460866253074675,0,11437
378,0.9,0.01,999.9632340133622,0,12864
379,0.9,0.05,186.45599156449018,0,12883
380,0.9,0.1,106.24158330193116,0,12828
381,0.9,0.15,62.05175326018613,0,12623
382,0.9,0.2,41.53235541651276,0,12472
383,0.9,0.25,39.0532816354828,0,12241
384,0.9,0.3,31.246338658588442,0,12448
385,0.9,0.35,31.561541196666237,0,12381
386,0.9,0.4,22.71600050943595,0,12743
387,0.9,0.45,20.010102899526427,0,12396
388,0.9,0.5,25.012096344508983,0,12544
389,0.9,0.55,17.870026867391246,0,12259
390,0.9,0.6,18.23417582013695,0,11749
391,0.9,0.65,15.856288487229063,0,12103
392,0.9,0.7,16.29398499322401,0,12364
393,0.9,0.75,14.347416234646854,0,11847
394,0.9,0.8,10.904362874399123,0,12240
395,0.9,0.85,11.702859625029092,0,11399
396,0.9,0.9,10.234282234178199,0,12307
397,0.9,0.95,10.094319454925486,0,12004
398,0.9,1.0,9.617776987321502,0,11484
399,0.95,0.01,950.4028009466592,0,12822
400,0.95,0.05,209.9240898512623,0,12955
401,0.95,0.1,97.00797304335644,0,12681
402,0.95,0.15,71.57934012099494,0,12693
403,0.95,0.2,49.30325393632629,0,12833
404,0.95,0.25,38.13298330497186,0,12499
405,0.95,0.3,31.31419226810127,0,12583
406,0.95,0.35,30.755781204812173,0,12631
407,0.95,0.4,27.88759659057056,0,12672
408,0.95,0.45,23.346708525767397,0,12427
409,0.95,0.5,24.373998619301677,0,12346
410,0.95,0.55,20.782468529685328,0,12246
411,0.95,0.6,20.112597413857614,0,12437
412,0.95,0.65,19.127219676865774,0,12288
413,0.95,0.7,11.975116686751807,0,12353
414,0.95,0.75,12.597093080779064,0,12260
415,0.95,0.8,15.529383693116195,0,12191
416,0.95,0.85,11.301046243791074,0,12053
417,0.95,0.9,11.77879237795288,0,12260
418,0.95,0.95,11.940891159027412,0,12035
419,0.95,1.0,9.424664304196412,0,11980
420,1.0,0.01,1074.447494222581,0,13017
421,1.0,0.05,175.17519897790558,0,12638
422,1.0,0.1,105.7414410051753,0,12792
423,1.0,0.15,81.06320191190662,0,12705
424,1.0,0.2,43.73518740682681,0,12810
425,1.0,0.25,40.89013241487904,0,12605
426,1.0,0.3,30.174657200564376,0,12666
427,1.0,0.35,28.460801551450558,0,12581
428,1.0,0.4,25.427982782109677,0,12425
429,1.0,0.45,23.600626444781074,0,12462
430,1.0,0.5,23.173906512912694,0,12290
431,1.0,0.55,16.544165619315947,0,12357
432,1.0,0.6,14.596067706289293,0,12411
433,1.0,0.65,13.377333669880095,0,12489
434,1.0,0.7,14.689785387920368,0,12283
435,1.0,0.75,11.925248748036745,0,12155
436,1.0,0.8,11.643825259606393,0,12301
437,1.0,0.85,11.282251951270206,0,12280
438,1.0,0.9,9.813708877239128,0,12276
439,1.0,0.95,8.94031755952618,0,12144
440,1.0,1.0,9.768948908879613,0,12128
441,0.01,0.01,908.4763430906199,35,9962
442,0.01,0.05,305.08234984625284,731,5533
443,0.01,0.1,166.9271726472997,2639,2854
444,0.01,0.15,167.40343731783233,5128,1272
445,0.01,0.2,12.732204601953239,12981,5
446,0.01,0.25,1.9701149959958943,12908,2
447,0.01,0.3,30.1061857913307,12892,7
448,0.01,0.35,6.14399970695112,12842,2
449,0.01,0.4,4.904583406292949,12840,2
450,0.01,0.45,5.005442464172662,12753,6
451,0.01,0.5,0.2713231640081989,12821,1
452,0.01,0.55,0.009723766048566104,12867,1
453,0.01,0.6,4.167784196686207,12807,6
454,0.01,0.65,4.632742966423564,12987,3
455,0.01,0.7,3.013211766949882,12917,3
456,0.01,0.75,4.31277419436464,12900,3
457,0.01,0.8,0.08177773709448627,12920,1
458,0.01,0.85,5.786410068690658,12975,5
459,0.01,0.9,3.713288362166733,12850,2
460,0.01,0.95,0.2576895840339927,12885,2
461,0.01,1.0,0.005152049499686897,12750,1
462,0.05,0.01,1208.9496588938443,2,12036
463,0.05,0.05,189.68174383390598,33,10101
464,0.05,0.1,121.07831113766134,98,8456
465,0.05,0.15,75.65396352534813,270,7130
466,0.05,0.2,75.15233190960019,431,6236
467,0.05,0.25,52.32150280335206,883,4958
468,0.05,0.3,42.94280513841917,1253,4086
469,0.05,0.35,47.06274635274479,1543,3755
470,0.05,0.4,40.50232259120555,1862,3453
471,0.05,0.45,0.7687713296585911,12887,1
472,0.05,0.5,35.67831832219211,3463,1969
473,0.05,0.55,0.17081915458303568,12900,1
474,0.05,0.6,4.728559047663198,12789,3
475,0.05,0.65,0.09775608063057373,12727,1
476,0.05,0.7,0.2387782920261688,12841,1
477,0.05,0.75,3.9841673603645495,12904,9
478,0.05,0.8,0.2270259491980608,12909,1
479,0.05,0.85,0.20736178825382529,12971,1
480,0.05,0.9,42.22471025532135,8869,338
481,0.05,0.95,3.0179708650176216,12850,5
482,0.05,1.0,9.490173245917935,12797,9
483,0.1,0.01,920.4491262775647,0,12362
484,0.1,0.05,256.0930872812758,6,11056
485,0.1,0.1,93.95898880596735,13,9926
486,0.1,0.15,83.90014789897447,88,8700
487,0.1,0.2,55.822937448739005,48,8628
488,0.1,0.25,0.08630962366243261,12849,1
489,0.1,0.3,41.8101697528592,361,6582
490,0.1,0.35,32.687681908352126,314,6503
491,0.1,0.4,35.140312211850265,357,6103
492,0.1,0.45,2.278992965454917,12875,1
493,0.1,0.5,30.00061151816921,815,4794
494,0.1,0.55,25.55432582203477,1021,4425
495,0.1,0.6,27.846194873547354,1386,3932
496,0.1,0.65,0.07270541634286093,12925,1
497,0.1,0.7,0.6698781650508522,12912,2
498,0.1,0.75,29.78824304923711,1925,3290
499,0.1,0.8,22.78685247350643,1752,3167
500,0.1,0.85,18.47736420120768,2409,2620
501,0.1,0.9,20.866149677926817,2916,2322
502,0.1,0.95,0.1236302153667342,12863,1
503,0.1,1.0,24.01881506551847,2981,2120
504,0.15,0.01,963.0951309238304,0,12391
505,0.15,0.05,190.47041760335475,0,11673
506,0.15,0.1,96.5102476474507,2,10656
507,0.15,0.15,69.8374479056854,3,10230
508,0.15,0.2,51.865794958521754,48,9021
509,0.15,0.25,51.04503790487052,28,8975
510,0.15,0.3,35.389189703135365,57,8258
511,0.15,0.35,31.724665578035985,51,8144
512,0.15,0.4,34.93182360066186,106,7831
513,0.15,0.45,0.7584122921177125,12929,1
514,0.15,0.5,28.53481197988177,136,7197
515,0.15,0.55,18.901923997073453,188,6883
516,0.15,0.6,20.1646010079561,254,6373
517,0.15,0.65,18.96929701629518,589,5534
518,0.15,0.7,18.528022749513443,490,5420
519,0.15,0.75,15.23437470218573,680,5062
520,0.15,0.8,16.659070364760204,747,4899
521,0.15,0.85,17.795465718248078,1001,4223
522,0.15,0.9,0.21298171215332426,12858,1
523,0.15,0.95,0.012822221756527152,12982,1
524,0.15,1.0,1.2370391154141842,12872,2
525,0.2,0.01,912.3748684429497,0,12605
526,0.2,0.05,290.09398646810513,0,11891
527,0.2,0.1,0.017801925347722233,12894,1
528,0.2,0.15,73.52920521664143,0,10816
529,0.2,0.2,51.86561882608058,2,10073
530,0.2,0.25,38.17583529671984,10,9608
531,0.2,0.3,38.332731802128905,13,9243
532,0.2,0.35,27.293168252497235,61,8325
533,0.2,0.4,26.578312787927608,67,8148
534,0.2,0.45,21.349558545998228,43,8117
535,0.2,0.5,22.23682668055445,75,7779
536,0.2,0.55,19.55722874241672,72,7736
537,0.2,0.6,17.878774576425112,85,7670
538,0.2,0.65,18.428830573490966,124,7337
539,0.2,0.7,16.705975192689664,102,7184
540,0.2,0.75,15.564675868535785,141,7026
541,0.2,0.8,14.66084245631166,176,6828
542,0.2,0.85,0.04388763237773611,12817,1
543,0.2,0.9,0.15933648097597386,12982,1
544,0.2,0.95,14.284528766905089,244,6217
545,0.2,1.0,15.8481872107929,301,6051
546,0.25,0.01,1178.5617362384571,0,12822
547,0.25,0.05,201.26461090444192,0,12173
548,0.25,0.1,97.9051754370594,0,11546
549,0.25,0.15,97.76611051257551,0,11435
550,0.25,0.2,42.292829433938756,0,10968
551,0.25,0.25,44.361350897733146,0,10262
552,0.25,0.3,33.647551210630866,1,10014
553,0.25,0.35,29.357746985033177,3,9898
554,0.25,0.4,26.429986553552045,8,9124
555,0.25,0.45,24.51296310846685,12,9093
556,0.25,0.5,22.787370990043797,22,8692
557,0.25,0.55,19.26342062239416,67,8108
558,0.25,0.6,20.902535627789472,9,9095
559,0.25,0.65,14.608457234197461,33,8445
560,0.25,0.7,13.903785913007207,101,7678
561,0.25,0.75,13.936949462141536,79,7620
562,0.25,0.8,14.702522419584307,137,6837
563,0.25,0.85,12.738344588165779,74,7549
564,0.25,0.9,13.193260433138535,210,6624
565,0.25,0.95,14.253640737130258,282,6148
566,0.25,1.0,11.718428610835788,290,6167
567,0.3,0.01,1059.95077444045,0,12750
568,0.3,0.05,194.06111514763785,0,12037
569,0.3,0.1,88.27310482550503,0,11874
570,0.3,0.15,69.79261920567231,0,11502
571,0.3,0.2,46.83109122199422,0,11301
572,0.3,0.25,40.547907324412776,0,10548
573,0.3,0.3,0.2969576318794705,12923,1
574,0.3,0.35,42.44655729972904,0,10763
575,0.3,0.4,23.652097971392628,1,10371
576,0.3,0.45,24.091099683625373,1,10026
577,0.3,0.5,18.917790115100885,0,9864
578,0.3,0.55,22.833931799527626,17,8809
579,0.3,0.6,18.10157054438573,0,9662
580,0.3,0.65,15.731641738280967,22,8529
581,0.3,0.7,14.616550217707234,20,8689
582,0.3,0.75,15.613339362374655,31,8271
583,0.3,0.8,11.074904790786269,16,8266
584,0.3,0.85,13.088358040178221,15,8789
585,0.3,0.9,10.984756506500592,15,8644
586,0.3,0.95,11.022195434925079,21,8539
587,0.3,1.0,14.112668282940955,42,7807
588,0.35,0.01,879.3491878366037,0,12761
589,0.35,0.05,192.90569197328412,0,12412
590,0.35,0.1,96.06586590076677,0,11898
591,0.35,0.15,65.20230966944776,0,11716
592,0.35,0.2,52.361977753162634,0,11502
593,0.35,0.25,38.420564378636676,0,10797
594,0.35,0.3,35.80964534060763,0,10862
595,0.35,0.35,30.012388538646242,6,9645
596,0.35,0.4,25.329164339054923,0,10507
597,0.35,0.45,29.287475577366987,0,10284
598,0.35,0.5,24.237631854353143,3,9635
599,0.35,0.55,17.889234430085523,12,9094
600,0.35,0.6,20.14891299209918,1,10231
601,0.35,0.65,18.31841361236369,0,9797
602,0.35,0.7,15.518145590210564,4,9389
603,0.35,0.75,15.461603899573829,5,9281
604,0.35,0.8,12.57936581928214,2,9752
605,0.35,0.85,13.380893246447506,34,8223
606,0.35,0.9,17.546537713817738,28,8350
607,0.35,0.95,14.035213566430494,32,8242
608,0.35,1.0,11.013629669805756,37,8094
609,0.4,0.01,985.1566240342912,0,12823
610,0.4,0.05,167.3658336976061,0,12552
611,0.4,0.1,112.6064446180343,0,12392
612,0.4,0.15,64.69654288151368,0,11764
613,0.4,0.2,52.24652182256065,0,11671
614,0.4,0.25,37.6411059011416,0,11560
615,0.4,0.3,31.519721943197823,0,11441
616,0.4,0.35,38.725106766946865,0,11092
617,0.4,0.4,26.082337583398484,0,10634
618,0.4,0.45,21.12309272651713,0,10579
619,0.4,0.5,21.831530409284486,0,10034
620,0.4,0.55,21.969176311797053,0,10515
621,0.4,0.6,14.580868360577226,0,10639
622,0.4,0.65,16.0144350535598,0,10891
623,0.4,0.7,17.19238536395418,0,10379
624,0.4,0.75,17.018269344129063,0,10120
625,0.4,0.8,16.165069798158008,9,9063
626,0.4,0.85,11.19737083857008,0,10205
627,0.4,0.9,11.271453530219233,3,9466
628,0.4,0.95,9.839684966772293,1,9746
629,0.4,1.0,11.107703951842387,2,9577
630,0.45,0.01,1079.098508369495,0,12862
631,0.45,0.05,194.40513104264983,0,12383
632,0.45,0.1,88.51339775013057,0,12360
633,0.45,0.15,82.40716981145478,0,12204
634,0.45,0.2,49.55124799467158,0,11804
635,0.45,0.25,36.543686401762535,0,11827
636,0.45,0.3,31.48176066104229,0,11607
637,0.45,0.35,29.05215085758699,0,10850
638,0.45,0.4,28.03804607415895,0,11036
639,0.45,0.45,20.34830842480635,0,11481
640,0.45,0.5,21.906157299822112,0,11335
641,0.45,0.55,15.417849242046616,0,11010
642,0.45,0.6,16.352269431930424,0,10939
643,0.45,0.65,17.082263917750335,0,10355
644,0.45,0.7,13.935997391890915,0,10481
645,0.45,0.75,13.6940973981796,0,9883
646,0.45,0.8,0.03736461517560037,12849,1
647,0.45,0.85,13.482785338643591,0,10452
648,0.45,0.9,11.678591708582134,0,9750
649,0.45,0.95,10.257465172281425,1,9616
650,0.45,1.0,8.749790036414758,1,9474
651,0.5,0.01,965.0097676231998,0,12702
652,0.5,0.05,188.63140629549716,0,12554
653,0.5,0.1,91.95132071710769,0,12599
654,0.5,0.15,67.50443211087602,0,12360
655,0.5,0.2,54.369585474525245,0,12280
656,0.5,0.25,36.009494209134104,0,11985
657,0.5,0.3,31.43271471278155,0,11655
658,0.5,0.35,27.866156266973853,0,11893
659,0.5,0.4,23.86380905770337,0,11502
660,0.5,0.45,21.008511293391127,0,11641
661,0.5,0.5,17.642549507016216,0,11379
662,0.5,0.55,19.599235174756874,0,11442
663,0.5,0.6,20.100916988995152,0,11313
664,0.5,0.65,13.622611949828913,0,10528
665,0.5,0.7,17.418996569108153,0,10506
666,0.5,0.75,12.150482381649663,0,10960
667,0.5,0.8,10.777972661508086,0,10957
668,0.5,0.85,14.604538453276582,0,10497
669,0.5,0.9,13.047407547277816,0,10663
670,0.5,0.95,10.874835955676224,0,10864
671,0.5,1.0,11.313696356182895,0,10660
672,0.55,0.01,932.8484818530592,0,12761
673,0.55,0.05,180.54455585201674,0,12517
674,0.55,0.1,80.58901004998067,0,12336
675,0.55,0.15,58.96393519339046,0,12253
676,0.55,0.2,49.452598268460655,0,12171
677,0.55,0.25,37.44119670764325,0,12182
678,0.55,0.3,36.808931152705796,0,12042
679,0.55,0.35,28.493266025065573,0,11465
680,0.55,0.4,26.933897067070607,0,11445
681,0.55,0.45,23.061802026065454,0,10745
682,0.55,0.5,30.390093832183446,0,11057
683,0.55,0.55,19.067536900032284,0,11093
684,0.55,0.6,17.624488609853028,0,11295
685,0.55,0.65,13.804607288311207,0,10818
686,0.55,0.7,18.25309998209768,0,11175
687,0.55,0.75,14.644866074046126,0,11304
688,0.55,0.8,13.935300557788223,0,11084
689,0.55,0.85,11.370859869595973,0,10751
690,0.55,0.9,12.377720048807756,1,9892
691,0.55,0.95,10.328690157924392,0,10476
692,0.55,1.0,9.445887233588511,0,11038
693,0.6,0.01,964.1458468244032,0,12797
694,0.6,0.05,191.99437188343342,0,12715
695,0.6,0.1,102.44037034693592,0,12669
696,0.6,0.15,67.79108215680753,0,12513
697,0.6,0.2,42.369660434115964,0,12606
698,0.6,0.25,36.68909052799428,0,12240
699,0.6,0.3,32.126888658277835,0,12233
700,0.6,0.35,21.86019269154339,0,11936
701,0.6,0.4,21.40112222215637,0,11925
702,0.6,0.45,22.98590333123693,0,11917
703,0.6,0.5,21.2628032769499,0,11813
704,0.6,0.55,17.542424841176743,0,11723
705,0.6,0.6,17.931173581533248,0,11585
706,0.6,0.65,14.496102726069832,0,11248
707,0.6,0.7,12.129293091073274,0,11512
708,0.6,0.75,14.017961468985927,0,10531
709,0.6,0.8,12.960656504197075,0,11560
710,0.6,0.85,13.927145305068604,0,10848
711,0.6,0.9,10.56985588064555,0,11667
712,0.6,0.95,11.857126636889904,1,10093
713,0.6,1.0,10.325332262185904,0,11303
714,0.65,0.01,828.5121793502694,0,12922
715,0.65,0.05,226.85922445569832,0,12689
716,0.65,0.1,149.79232312041148,0,12618
717,0.65,0.15,58.575769112217905,0,12560
718,0.65,0.2,50.660175793735725,0,12088
719,0.65,0.25,38.39093986163789,0,12405
720,0.65,0.3,33.46486297960623,0,12237
721,0.65,0.35,30.766057180422422,0,12237
722,0.65,0.4,25.006827094750353,0,11991
723,0.65,0.45,21.82066050138877,0,11805
724,0.65,0.5,18.431460873206998,0,11957
725,0.65,0.55,19.050900147037225,0,12080
726,0.65,0.6,16.510412820560095,0,12030
727,0.65,0.65,13.195439773199984,0,11408
728,0.65,0.7,12.336446515770815,0,11826
729,0.65,0.75,12.302281799141667,0,11352
730,0.65,0.8,13.315162035527756,0,11076
731,0.65,0.85,10.913854296322057,0,10917
732,0.65,0.9,9.554133256540863,0,10542
733,0.65,0.95,10.374154046441626,0,11265
734,0.65,1.0,8.825811497792873,0,11503
735,0.7,0.01,1164.4498539430165,0,12798
736,0.7,0.05,190.27619093130667,0,12733
737,0.7,0.1,110.85226724660211,0,12620
738,0.7,0.15,59.443195813548144,0,12522
739,0.7,0.2,47.72175697899856,0,12456
740,0.7,0.25,41.91685470476745,0,12322
741,0.7,0.3,30.57063063502615,0,12353
742,0.7,0.35,34.79226344337676,0,12178
743,0.7,0.4,22.77212112577623,0,12389
744,0.7,0.45,20.66855039930119,0,12213
745,0.7,0.5,22.042346580010786,0,12148
746,0.7,0.55,16.50053994927294,0,11857
747,0.7,0.6,15.252653532537478,0,11909
748,0.7,0.65,13.70799433034674,0,11941
749,0.7,0.7,12.701909259720583,0,11708
750,0.7,0.75,14.860556443875284,0,11059
751,0.7,0.8,10.661194714853057,0,11962
752,0.7,0.85,10.635494011928444,0,11736
753,0.7,0.9,10.429559498831551,0,11826
754,0.7,0.95,11.044657936153774,0,11309
755,0.7,1.0,10.595767148250712,0,11282
756,0.75,0.01,908.8234927381172,0,12875
757,0.75,0.05,159.53645438559047,0,12714
758,0.75,0.1,94.22122958508129,0,12698
759,0.75,0.15,68.56054679137583,0,12700
760,0.75,0.2,65.03625546746261,0,12522
761,0.75,0.25,39.856257203014096,0,12101
762,0.75,0.3,28.49693905816289,0,12448
763,0.75,0.35,24.789889364357773,0,12196
764,0.75,0.4,29.57327417522881,0,11739
765,0.75,0.45,22.27578142416171,0,11855
766,0.75,0.5,22.629842190311717,0,12161
767,0.75,0.55,18.666957671531826,0,12094
768,0.75,0.6,18.520884448371405,0,12028
769,0.75,0.65,13.231443435590966,0,12121
770,0.75,0.7,15.237851359455226,0,11553
771,0.75,0.75,20.926674506199358,0,11619
772,0.75,0.8,13.066687972118466,0,11708
773,0.75,0.85,9.867033793297683,0,11642
774,0.75,0.9,9.745059395199084,0,11617
775,0.75,0.95,10.135716298108713,0,11920
776,0.75,1.0,10.69727945727247,0,11819
777,0.8,0.01,957.9004121330844,0,12699
778,0.8,0.05,256.52667664967794,0,12799
779,0.8,0.1,105.72426921127622,0,12789
780,0.8,0.15,73.3815425229744,0,12718
781,0.8,0.2,48.08682202498644,0,12479
782,0.8,0.25,37.996951291283104,0,12366
783,0.8,0.3,38.83058954867533,0,12540
784,0.8,0.35,28.96919971119676,0,12313
785,0.8,0.4,29.28262269211157,0,12315
786,0.8,0.45,22.0523458430193,0,12506
787,0.8,0.5,20.36561571527808,0,12396
788,0.8,0.55,18.73637663426468,0,12230
789,0.8,0.6,15.022554490786755,0,12170
790,0.8,0.65,14.689018265171294,0,11630
791,0.8,0.7,16.16019173086404,0,11846
792,0.8,0.75,12.858098776947514,0,11671
793,0.8,0.8,11.48675985349962,0,11710
794,0.8,0.85,12.321433001081054,0,12326
795,0.8,0.9,10.855411123327444,0,11598
796,0.8,0.95,10.466187688579296,0,11392
797,0.8,1.0,10.128011924967533,0,11745
798,0.85,0.01,856.4383012044492,0,12942
